API,oil/day,Date
05123370640000,82.84,10/1/14
05123370640000,67.10,11/1/14
05123370640000,65.32,12/1/14
05123370640000,57.94,1/1/15
05123370640000,50.25,2/1/15
05123370640000,52.06,3/1/15
05123370640000,50.13,4/1/15
05123370640000,46.93,5/1/15
05123370640000,44.37,6/1/15
05123370640000,41.32,7/1/15
05123370640000,41.13,8/1/15
05123370640000,37.33,9/1/15
05123370640000,32.13,10/1/15
05123370640000,38.70,11/1/15
05123370640000,32.81,12/1/15
05123370640000,33.94,1/1/16
05123370640000,31.41,2/1/16
05123370640000,28.90,3/1/16
05123370640000,27.47,4/1/16
05123370640000,28.00,5/1/16
05123370640000,24.93,6/1/16
05123370640000,31.90,7/1/16
05123370640000,26.84,8/1/16
05123370640000,23.21,9/1/16
05123370640000,28.00,10/1/16
05123370640000,26.80,11/1/16
05123370640000,22.48,12/1/16
05123370640000,25.42,1/1/17
05123370640000,27.25,2/1/17
05123370640000,18.03,3/1/17
05123370640000,22.33,4/1/17
05123370640000,19.58,5/1/17
05123370640000,18.80,6/1/17
05123370640000,18.48,7/1/17
05123370640000,16.77,8/1/17
05123370640000,20.10,9/1/17
05123370640000,21.14,10/1/17
05123370640000,17.67,11/1/17
05123370640000,15.68,12/1/17
05123370640000,14.61,1/1/18
05123370640000,14.00,2/1/18
05123370640000,14.39,3/1/18
05123370640000,16.07,4/1/18
05123370640000,15.19,5/1/18
05123370640000,9.47,6/1/18
05123370640000,13.84,7/1/18
05123370640000,15.77,8/1/18
05123370640000,12.10,9/1/18
05123370640000,14.16,10/1/18
05123370640000,13.27,11/1/18
05123370640000,13.03,12/1/18
05123370640000,15.58,1/1/19
05123370640000,11.38,2/1/19
05123370640000,8.42,3/1/19
05123370640000,11.27,4/1/19
05123370640000,11.17,5/1/19
05123370640000,7.90,6/1/19
05123370640000,13.65,7/1/19
05123370640000,10.68,8/1/19
05123370640000,11.04,9/1/19
05123370640000,11.15,10/1/19
05123370640000,14.20,11/1/19
05123370640000,13.58,12/1/19
05123370640000,13.61,1/1/20
05123370640000,12.90,2/1/20
05123370640000,12.94,3/1/20
05123370640000,11.90,4/1/20
05123370640000,11.39,5/1/20
05123370640000,9.73,6/1/20
05123370640000,10.74,7/1/20
05123370640000,9.00,8/1/20
05123370640000,12.40,9/1/20
05123370640000,10.77,10/1/20
05123370640000,#VALUE!,11/1/20
05123370640000,16.90,12/1/20
05123370640000,6.00,1/1/21
05123370640000,5.39,2/1/21
05123370640000,6.65,3/1/21
05123370640000,15.17,4/1/21
05123370640000,14.29,5/1/21
05123370640000,10.87,6/1/21
05123370640000,10.81,7/1/21
05123370640000,9.45,8/1/21
05123370640000,9.50,9/1/21
05123370640000,9.06,10/1/21
05123370640000,9.83,11/1/21
05123370640000,9.00,12/1/21
05123368100000,264.43,11/1/13
05123368100000,275.84,12/1/13
05123368100000,181.20,1/1/14
